,0
لطلفت,1.4285714285714285e-05
لطمه,5.714285714285714e-05
لطمه‌ای,0.0
لطیف,0.003785714285714286
لطیفتر,2.857142857142857e-05
لطیفتره,7.142857142857143e-06
لطیفش,7.142857142857143e-06
لطیفن,7.142857142857143e-06
لطیفه,0.0006642857142857143
لطیفه‌,7.142857142857143e-06
لطیفو,1.4285714285714285e-05
لطیفی,0.0003928571428571429
لطیفیه,2.1428571428571428e-05
لطیف‌تر,0.0
لطیف‌تری,0.0
لطیف‌ترین,0.0
لظفا,7.142857142857143e-06
لعاب,0.00045
لعابدار,1.4285714285714285e-05
لعابش,7.142857142857143e-05
لعابشم,7.142857142857143e-06
لعابه,2.1428571428571428e-05
لعابی,4.2857142857142856e-05
لعابیه,7.142857142857143e-06
لعاب‌تر,0.0
لعاده,0.03728571428571428
لعاده‌ای,0.0001
لعد,9.285714285714286e-05
لعرلببهبانفقرتیبابهبیلزاطسقاحزقلتبط,0.0
لعمر,0.00032857142857142856
لعنت,6.428571428571429e-05
لعنتتون,0.0
لعنتی,2.857142857142857e-05
لعنتیا,0.0
لعنتیو,7.142857142857143e-06
لعنتییییییی,0.0
لعنتی‌,0.0
لعون,7.142857142857143e-06
لغ,0.003242857142857143
لغآت,0.0
لغات,2.1428571428571428e-05
لغت,7.857142857142857e-05
لغتنامه,7.142857142857143e-06
لغتی,1.4285714285714285e-05
لغت‌نامه,0.0
لغت‌های,0.0
لغزش,0.00015
لغزشی,7.142857142857143e-06
لغزندشم,0.0
لغزنده,8.571428571428571e-05
لغزندگی,4.2857142857142856e-05
لغزندگیش,7.142857142857143e-06
لغزیدن,0.0
لغه,2.1428571428571428e-05
لغو,0.00011428571428571428
لغوش,1.4285714285714285e-05
لغوشد,0.0
لغومرسوله,0.0
لغوو,0.0
لغوکنم,0.0
لغی,0.0006071428571428571
لف,0.018185714285714284
لفاف,0.0
لفافه‌ای,0.0
لفت,0.0008785714285714285
لفراد,7.142857142857143e-06
لفطا,0.0
لفظ,0.0001
لفظهای,7.142857142857143e-06
لق,0.00705
لقا,0.0009357142857142857
لقاش,2.857142857142857e-05
لقایش,1.4285714285714285e-05
لقب,7.857142857142857e-05
لقدی,7.142857142857143e-06
لقلقه,7.142857142857143e-06
لقمه,7.857142857142857e-05
لقمه‌ای,0.0
لقمه‌های,0.0
لقه,0.0013642857142857144
لقی,0.0007357142857142857
لقیش,7.142857142857143e-06
لقیه,3.571428571428572e-05
لق‌تر,7.142857142857143e-06
لق‌لق,7.142857142857143e-06
للا,7.857142857142857e-05
للبتاب,7.142857142857143e-06
للبدل,0.0
للفن,7.142857142857143e-06
للللللللب,0.0
لللللللللعنت,0.0
للماء,0.0
للند,7.142857142857143e-06
لله,0.0014071428571428572
للی,0.0010357142857142856
للیتنینگ,0.0
لم,0.04177142857142857
لما,0.004092857142857143
لماندگاری,7.142857142857143e-06
لمبر,0.001007142857142857
لمدش,1.4285714285714285e-05
لمریکا,7.142857142857143e-06
لمس,0.002592857142857143
لمسر,1.4285714285714285e-05
لمسرعالی,7.142857142857143e-06
لمسش,0.00034285714285714285
لمسشم,1.4285714285714285e-05
لمسشه,0.0
لمسه,3.571428571428572e-05
لمسو,1.4285714285714285e-05
لمسی,0.0012142857142857142
لمسیش,0.0001
لمسیشه,7.142857142857143e-06
لمسیم,7.142857142857143e-06
لمسیه,7.857142857142857e-05
لمسیهای,0.0
لمسی‌ها,0.0
لمس‌ها,0.0
لمش,0.0007714285714285715
لمه,0.006957142857142857
لمورکس,0.0
لمون,0.0004857142857142857
لمونز,7.142857142857143e-06
لمونچلو,1.4285714285714285e-05
لمونژ,7.142857142857143e-06
لمپا,0.0
لمپیکا,2.1428571428571428e-05
لمیده,7.142857142857143e-06
لمینت,3.571428571428572e-05
لمینته,0.0
لمینک,0.0
لمینیت,2.1428571428571428e-05
لن,0.03383571428571429
لنت,0.0012142857142857142
لنتا,3.571428571428572e-05
لنتب,0.0
لنتش,2.857142857142857e-05
لنتظارم,7.142857142857143e-06
لنتم,0.0
لنته,5e-05
لنتها,4.2857142857142856e-05
لنتهای,2.1428571428571428e-05
لنتو,2.1428571428571428e-05
لنتی,7.857142857142857e-05
لنت‌ها,0.0
لنت‌های,0.0
لنجام,0.0
لند,0.015185714285714285
لندازه,1.4285714285714285e-05
لندر,0.00037142857142857143
لندروور,7.142857142857143e-06
لندن,4.2857142857142856e-05
لنده,0.0011285714285714287
لندکروز,0.0
لندی,0.0023357142857142856
لنز,0.00345
لنزا,9.285714285714286e-05
لنزاتون,7.142857142857143e-06
لنزارو,0.0
لنزاش,4.2857142857142856e-05
لنزای,2.1428571428571428e-05
لنزاین,7.142857142857143e-06
لنزتون,2.857142857142857e-05
لنزتونم,7.142857142857143e-06
لنزتونو,7.142857142857143e-06
لنزخوب,0.0
لنزدار,0.0
لنزرو,7.142857142857143e-06
لنزش,0.00025
لنزشم,1.4285714285714285e-05
لنزشه,1.4285714285714285e-05
لنزشو,7.142857142857143e-06
لنزعینک,7.142857142857143e-06
لنزم,2.857142857142857e-05
لنزمو,7.142857142857143e-06
لنزه,0.0002785714285714286
لنزها,0.00024285714285714286
لنزهاش,3.571428571428572e-05
لنزهاشم,7.142857142857143e-06
لنزهاگارانتی,0.0
لنزهای,0.00015714285714285713
لنزهایی,7.142857142857143e-06
لنزو,3.571428571428572e-05
لنزوتک,0.0
لنزوقاب,0.0
لنزی,0.00012857142857142858
لنزین,7.142857142857143e-06
لنزیه,0.0
لنز‌ها,7.142857142857143e-06
لنز‌های,7.142857142857143e-06
لنس,0.00022857142857142857
لنسر,1.4285714285714285e-05
لنسش,7.142857142857143e-06
لنسور,3.571428571428572e-05
لنسون,7.142857142857143e-06
لنظرم,0.0
لنعخع,0.0
لنفاوی,7.142857142857143e-06
لننو,0.0
لنو,0.0013785714285714287
لنوایکی,7.142857142857143e-06
لنوو,0.0011785714285714286
لنووا,1.4285714285714285e-05
لنووتب۷,0.0
لنووو,2.857142857142857e-05
لنووی,7.142857142857143e-06
لنوو‌ها,0.0
لنوو‌های,0.0
لنوین,0.0
لنکستر,7.142857142857143e-06
لنکوم,0.0
لنگ,0.0019285714285714286
لنگت,1.4285714285714285e-05
لنگتون,7.142857142857143e-06
لنگر,5.714285714285714e-05
لنگرنمی,7.142857142857143e-06
لنگرویده,7.142857142857143e-06
لنگش,0.00015714285714285713
لنگشو,7.142857142857143e-06
لنگشون,7.142857142857143e-06
لنگنتون,7.142857142857143e-06
لنگه,0.0002785714285714286
لنگه‌اش,7.142857142857143e-06
لنگه‌ش,7.142857142857143e-06
لنگه‌ها,0.0
لنگی,0.00022142857142857142
لنگیم,0.0
لنین,7.142857142857143e-06
له,0.08118571428571429
لهای,0.003892857142857143
لهجه,1.4285714285714285e-05
لهستان,0.00016428571428571428
لهستانش,7.142857142857143e-06
لهستانه,7.142857142857143e-06
لهستانی,2.857142857142857e-05
لهستانیه,1.4285714285714285e-05
لهش,7.142857142857143e-06
لهم,8.571428571428571e-05
لهوم,1.4285714285714285e-05
لهیده,7.142857142857143e-06
لهیدگی,0.0
لهیم,7.142857142857143e-06
له‌,0.0005
له‌اش,0.0
لو,0.07597142857142856
لوآ,1.4285714285714285e-05
لوئد,0.0
لوئیجی,0.0
لوا,0.0077
لوارم,7.142857142857143e-05
لوارمش,7.142857142857143e-06
لواز,0.004907142857142857
لوازش,7.142857142857143e-06
لوازم,0.004857142857142857
لوازمات,1.4285714285714285e-05
لوازماتش,7.142857142857143e-06
لوازماش,7.142857142857143e-06
لوازمای,7.142857142857143e-06
لوازمتون,2.857142857142857e-05
لوازمتونو,7.142857142857143e-06
لوازمش,0.00021428571428571427
لوازمشش,1.4285714285714285e-05
لوازمشم,0.0
لوازمشو,2.1428571428571428e-05
لوازمشون,2.1428571428571428e-05
لوازمم,1.4285714285714285e-05
لوازمو,7.142857142857143e-06
لوازمکیفیت,0.0
لوازمی,0.00013571428571428572
لوازمی‌,7.142857142857143e-06
لوازم۳میلیمتر,0.0
لوازم‌ها,0.0
لوازم‌یدکی,0.0
لوازه,7.142857142857143e-06
لوازو,7.142857142857143e-06
لوازپ,7.142857142857143e-06
لواش,0.00013571428571428572
لواشک,0.00011428571428571428
لواشکو,7.142857142857143e-06
لواشکی,0.0
لواشک‌ها,0.0
لواشک‌های,0.0
لواظم,7.142857142857143e-06
لوان,6.428571428571429e-05
لواه,0.0
لوایاتان,7.142857142857143e-06
لوب,0.0048142857142857145
لوبریفنت,7.142857142857143e-06
لوبریکانت,7.142857142857143e-06
لوبریکنتش,0.0
لوبیا,0.00015714285714285713
لوبیاها,7.142857142857143e-06
لوبیای,3.571428571428572e-05
لوبیایی,0.0
لوبیا‌ها,0.0
لوتئین,7.142857142857143e-06
لوترکینگ,7.142857142857143e-06
لوتزم,7.142857142857143e-06
لوتو,0.005685714285714286
لوتوس,0.0002642857142857143
لوتی,4.2857142857142856e-05
لوتیر,1.4285714285714285e-05
لوح,3.571428571428572e-05
لوحش,7.142857142857143e-06
لوحه,1.4285714285714285e-05
لود,0.00425
لودر,8.571428571428571e-05
لودرش,0.0
لودسل,7.142857142857143e-06
لودش,8.571428571428571e-05
لودویک,0.0
لودینگ,7.142857142857143e-06
لورآل,0.00012142857142857143
لورئال,7.142857142857143e-06
لورئاله,0.0
لورال,0.00025714285714285715
لوراله,7.142857142857143e-06
لورالی,7.142857142857143e-06
لورد,2.857142857142857e-05
لورده,7.142857142857143e-06
لوردکاپیتان,7.142857142857143e-06
لورن,1.4285714285714285e-05
لورنزا,7.142857142857143e-06
لورنزو,0.0
لورنس,0.0
لورچ,7.142857142857143e-06
لوری,0.00022142857142857142
لوریال,7.142857142857143e-06
لوریل,3.571428571428572e-05
لورینت,2.1428571428571428e-05
لوزالمعده,7.142857142857143e-06
لوزام,2.1428571428571428e-05
لوزم,7.142857142857143e-06
لوزی,0.0013785714285714287
لوزیش,7.142857142857143e-06
لوس,0.002214285714285714
لوسار,0.0
لوستر,0.0012
لوسترا,2.1428571428571428e-05
لوسترراازبیرون,7.142857142857143e-06
لوستررانصب,7.142857142857143e-06
لوسترصورتی,7.142857142857143e-06
لوسترقشنگیه,7.142857142857143e-06
لوسترم,7.142857142857143e-06
لوسترها,8.571428571428571e-05
لوسترهام,7.142857142857143e-06
لوسترهای,5e-05
لوسترهایی,7.142857142857143e-06
لوسترو,2.1428571428571428e-05
لوستری,8.571428571428571e-05
لوستر‌ها,0.0
لوسسو,7.142857142857143e-06
لوسه,7.142857142857143e-05
لوسین,0.0
لوسیون,0.0005642857142857143
لوسیونش,7.142857142857143e-06
لوسیونهای,7.142857142857143e-06
لوسیونو,7.142857142857143e-06
لوسیونی,1.4285714285714285e-05
لوسیونیه,7.142857142857143e-06
لوسیون‌ها,0.0
لوسیون‌های,0.0
لوشن,0.0010857142857142858
لوفا,1.4285714285714285e-05
لوفرا,0.0
لوفن,7.142857142857143e-06
لوقه,7.142857142857143e-06
لول,0.0035642857142857143
لولا,0.0004928571428571429
لولاش,2.1428571428571428e-05
لولاها,0.00012142857142857143
لولاهاش,2.1428571428571428e-05
لولاهاشه,7.142857142857143e-06
لولاهای,4.2857142857142856e-05
لولاهایی,7.142857142857143e-06
لولای,0.00017142857142857143
لولایی,3.571428571428572e-05
لولا‌ها,0.0
لولا‌های,0.0
لولزم,0.0
لولست,7.142857142857143e-06
لولش,7.857142857142857e-05
لولشم,7.142857142857143e-06
لولشو,7.142857142857143e-06
لوله,0.0014928571428571428
لوله‌اش,0.0
لوله‌ای,7.142857142857143e-06
لوله‌شون,7.142857142857143e-06
لوله‌ها,0.0
لوله‌های,0.0
لوله‌ی,7.142857142857143e-06
لولو,1.4285714285714285e-05
لولی,0.00022857142857142857
لولیتا,2.1428571428571428e-05
لولید,7.142857142857143e-06
لولیک,7.142857142857143e-06
لوم,0.008828571428571429
لوما,8.571428571428571e-05
لومانا,3.571428571428572e-05
لومانی,2.1428571428571428e-05
لومر,1.4285714285714285e-05
لومن,0.00032857142857142856
لومنز,1.4285714285714285e-05
لومنس,7.142857142857143e-06
لومنش,7.142857142857143e-06
لومنشو,0.0
لومنه,2.1428571428571428e-05
لومنی,7.142857142857143e-05
لوموسیتی,7.142857142857143e-06
لومونا,7.142857142857143e-06
لوموگراف,0.0
لومکس,2.857142857142857e-05
لومیا,8.571428571428571e-05
لومیا‌ها,0.0
لومینا,7.142857142857143e-05
لومینارک,5.714285714285714e-05
لومیناک,7.142857142857143e-06
لومینس,7.142857142857143e-06
لومینکس,7.142857142857143e-06
لونا,7.857142857142857e-05
لوندر,2.857142857142857e-05
لونشون,7.142857142857143e-06
لونه,4.2857142857142856e-05
لونه‌ی,0.0
لونگ,0.00015714285714285713
لونگهورن,7.142857142857143e-06
لوه,0.0030571428571428572
لوود,7.142857142857143e-06
لوورپاریس,0.0
لووه,7.142857142857143e-06
لووپ,7.142857142857143e-06
لووکسه,0.0
لوپ,0.0004214285714285714
لوپرو,7.142857142857143e-06
لوپزم,7.142857142857143e-06
لوچ,0.0001
لوچی,2.857142857142857e-05
لوژی,0.0022357142857142858
لوک,0.0013357142857142858
لوکا,5e-05
لوکار,7.142857142857143e-06
لوکال,1.4285714285714285e-05
لوکس,0.0010214285714285714
لوکسا,7.142857142857143e-06
لوکستای,7.142857142857143e-06
لوکستر,1.4285714285714285e-05
لوکسترین,7.142857142857143e-06
لوکستون,7.142857142857143e-06
لوکسه,5e-05
لوکسو,7.142857142857143e-06
لوکسی,6.428571428571429e-05
لوکسیت,7.142857142857143e-06
لوکسینو,7.142857142857143e-06
لوکسیه,7.142857142857143e-06
لوکسی‌,7.142857142857143e-06
لوکس‌تر,0.0
لوکس‌ترین,0.0
لوکومتیو,1.4285714285714285e-05
لوکی,7.857142857142857e-05
لوکیش,5e-05
لوکیشن,5e-05
لوکینی,7.142857142857143e-06
لوک‌های,0.0
لوگ,0.004014285714285714
لوگان,7.142857142857143e-06
لوگزامبورگ,7.142857142857143e-06
لوگه,2.857142857142857e-05
لوگو,0.0005214285714285714
لوگوش,1.4285714285714285e-05
لوگوشو,0.0
لوگوهای,7.142857142857143e-06
لوگوی,0.0002785714285714286
لوگویی,1.4285714285714285e-05
لوی,0.01025
لوید,2.1428571428571428e-05
لویز,0.004357142857142857
لویی,0.001257142857142857
لوییزا,0.0
لپ,0.011657142857142857
لپاتپم,7.142857142857143e-06
لپازم,7.142857142857143e-06
لپاپ,0.0
لپتااپ,0.0
لپتاب,0.00032857142857142856
لپتابت,1.4285714285714285e-05
لپتابتون,1.4285714285714285e-05
لپتابم,3.571428571428572e-05
لپتابه,7.142857142857143e-06
لپتابو,4.2857142857142856e-05
لپتابی,7.142857142857143e-06
لپتاب‌ها,0.0
لپتاب‌های,0.0
لپتام‌های,0.0
لپتاپ,0.0030785714285714288
لپتاپا,5.714285714285714e-05
لپتاپاش,7.142857142857143e-06
لپتاپای,4.2857142857142856e-05
لپتاپایی,7.142857142857143e-06
لپتاپت,9.285714285714286e-05
لپتاپتون,8.571428571428571e-05
لپتاپش,6.428571428571429e-05
لپتاپشان,7.142857142857143e-06
لپتاپشو,1.4285714285714285e-05
لپتاپشون,7.142857142857143e-06
لپتاپم,0.00025
لپتاپمو,7.142857142857143e-06
لپتاپم‌,7.142857142857143e-06
لپتاپه,5.714285714285714e-05
لپتاپها,2.857142857142857e-05
لپتاپهای,7.142857142857143e-06
لپتاپو,0.00022142857142857142
لپتاپپ,7.142857142857143e-06
لپتاپی,0.00013571428571428572
لپتاپیه,7.142857142857143e-06
لپتاپ‌,2.857142857142857e-05
لپتاپ‌ها,1.4285714285714285e-05
لپتاپ‌های,1.4285714285714285e-05
لپتپ,0.0
لپس,0.00020714285714285716
لپسشم,7.142857142857143e-06
لپل,0.00011428571428571428
لپه,5.714285714285714e-05
لپهام,7.142857142857143e-06
لپه‌ها,0.0
لپ‌,0.00025714285714285715
لپ‌تاپ,0.00025
لپ‌تاپتون,7.142857142857143e-06
لپ‌تاپم,7.142857142857143e-06
لپ‌تاپهای,7.142857142857143e-06
لپ‌تاپی,0.0
لپ‌تاپ‌رو,7.142857142857143e-06
لپ‌تاپ‌م,7.142857142857143e-06
لپ‌تاپ‌های,1.4285714285714285e-05
لپ‌های,0.0
لچکی‌ها,0.0
لچیک,7.142857142857143e-06
لژ,0.0009857142857142857
لژش,7.142857142857143e-06
لژی,0.0009357142857142857
لژیون,7.142857142857143e-06
لک,0.027335714285714286
لکای,2.1428571428571428e-05
لکسار,5e-05
لکسوز,1.4285714285714285e-05
لکسوس,4.2857142857142856e-05
لکسون,7.142857142857143e-06
لکسی,0.0019
لکش,0.0001
لکن,0.00024285714285714286
لکه,0.004828571428571429
لکها,6.428571428571429e-05
لکهاروهم,0.0
لکهام,1.4285714285714285e-05
لکهای,3.571428571428572e-05
لکهتو,7.142857142857143e-06
لکه‌ای,0.0
لکه‌ها,7.142857142857143e-06
لکه‌های,7.142857142857143e-06
لکه‌ی,0.0
لکی,0.004564285714285714
لک‌,1.4285714285714285e-05
لک‌ها,7.142857142857143e-06
لک‌های,7.142857142857143e-06
